"id","route_id","latitude","longitude","timestamp","cps","cpm","usv_per_hr","mode"
23225,243,52.218304,21.009844,"2025-06-16 13:53:29",0,13,0.07,"SLOW"
23226,243,52.218296,21.009844,"2025-06-16 13:53:30",0,12,0.06,"SLOW"
23227,243,52.218296,21.009848,"2025-06-16 13:53:31",0,12,0.06,"SLOW"
23228,243,52.218296,21.009848,"2025-06-16 13:53:32",0,10,0.05,"SLOW"
23229,243,52.218285,21.009851,"2025-06-16 13:53:33",1,10,0.05,"SLOW"
23230,243,52.218277,21.009855,"2025-06-16 13:53:34",0,10,0.05,"SLOW"
23231,243,52.218277,21.009871,"2025-06-16 13:53:35",0,10,0.05,"SLOW"
23232,243,52.218269,21.009888,"2025-06-16 13:53:36",0,9,0.05,"SLOW"
23233,243,52.218269,21.009905,"2025-06-16 13:53:37",1,10,0.05,"SLOW"
23234,243,52.218262,21.009916,"2025-06-16 13:53:38",1,10,0.05,"SLOW"
23235,243,52.218254,21.009937,"2025-06-16 13:53:39",1,11,0.06,"SLOW"
23236,243,52.218262,21.00996,"2025-06-16 13:53:40",0,11,0.06,"SLOW"
23237,243,52.218269,21.009974,"2025-06-16 13:53:41",0,11,0.06,"SLOW"
23238,243,52.218277,21.009985,"2025-06-16 13:53:42",0,11,0.06,"SLOW"
23239,243,52.218296,21.009993,"2025-06-16 13:53:43",0,11,0.06,"SLOW"
23240,243,52.218304,21.010006,"2025-06-16 13:53:44",1,12,0.06,"SLOW"
23241,243,52.218304,21.010021,"2025-06-16 13:53:46",0,12,0.06,"SLOW"
23242,243,52.218304,21.010035,"2025-06-16 13:53:47",2,14,0.07,"SLOW"
23243,243,52.218304,21.010054,"2025-06-16 13:53:48",1,14,0.07,"SLOW"
23244,243,52.218311,21.010071,"2025-06-16 13:53:49",0,14,0.07,"SLOW"
23245,243,52.218311,21.010092,"2025-06-16 13:53:50",0,14,0.07,"SLOW"
23246,243,52.218311,21.010111,"2025-06-16 13:53:51",0,14,0.07,"SLOW"
23247,243,52.218319,21.010128,"2025-06-16 13:53:52",1,15,0.08,"SLOW"
23248,243,52.218319,21.010143,"2025-06-16 13:53:53",0,15,0.08,"SLOW"
23249,243,52.218327,21.010168,"2025-06-16 13:53:54",0,15,0.08,"SLOW"
23250,243,52.218327,21.010189,"2025-06-16 13:53:55",1,16,0.09,"SLOW"
23251,243,52.218327,21.01021,"2025-06-16 13:53:56",1,17,0.09,"SLOW"
23252,243,52.218334,21.010246,"2025-06-16 13:53:57",0,16,0.09,"SLOW"
23253,243,52.218334,21.01029,"2025-06-16 13:53:58",0,16,0.09,"SLOW"
23254,243,52.218334,21.01034,"2025-06-16 13:53:59",0,16,0.09,"SLOW"
23255,243,52.218334,21.010365,"2025-06-16 13:54:00",1,17,0.09,"SLOW"
23256,243,52.218334,21.010376,"2025-06-16 13:54:01",0,17,0.09,"SLOW"
23257,243,52.218334,21.010397,"2025-06-16 13:54:02",1,18,0.1,"SLOW"
23258,243,52.218334,21.010412,"2025-06-16 13:54:03",0,18,0.1,"SLOW"
23259,243,52.218334,21.010429,"2025-06-16 13:54:04",0,18,0.1,"SLOW"
23260,243,52.218334,21.010448,"2025-06-16 13:54:05",0,17,0.09,"SLOW"
23261,243,52.218334,21.010466,"2025-06-16 13:54:06",0,17,0.09,"SLOW"
23262,243,52.218334,21.010487,"2025-06-16 13:54:07",0,17,0.09,"SLOW"
23263,243,52.218327,21.010506,"2025-06-16 13:54:08",0,16,0.09,"SLOW"
23264,243,52.218327,21.010527,"2025-06-16 13:54:09",0,15,0.08,"SLOW"
23265,243,52.218327,21.010542,"2025-06-16 13:54:10",0,15,0.08,"SLOW"
23266,243,52.218319,21.010559,"2025-06-16 13:54:11",1,16,0.09,"SLOW"
23267,243,52.218319,21.010584,"2025-06-16 13:54:12",0,16,0.09,"SLOW"
23268,243,52.218311,21.010599,"2025-06-16 13:54:13",0,16,0.09,"SLOW"
23269,243,52.218304,21.01062,"2025-06-16 13:54:14",1,17,0.09,"SLOW"
23270,243,52.218296,21.010637,"2025-06-16 13:54:15",1,18,0.1,"SLOW"
23271,243,52.218285,21.010656,"2025-06-16 13:54:16",1,19,0.1,"SLOW"
23272,243,52.218269,21.010674,"2025-06-16 13:54:17",1,20,0.11,"SLOW"
23273,243,52.218262,21.010677,"2025-06-16 13:54:18",1,21,0.11,"SLOW"
23274,243,52.218246,21.010681,"2025-06-16 13:54:19",0,21,0.11,"SLOW"
23275,243,52.218239,21.010681,"2025-06-16 13:54:20",0,21,0.11,"SLOW"
23276,243,52.21822,21.010685,"2025-06-16 13:54:21",1,22,0.12,"SLOW"
23277,243,52.218212,21.010689,"2025-06-16 13:54:22",0,22,0.12,"SLOW"
